0.0, 0.7, 0.3, 0.0, 0.0, 0.0, 0         
0.0, 0.0, 0.4, 0.1, 0.0, 0.0, 0.5
0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.4
0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.7
0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.6
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0

1, 1, 1, 1, 1, 1, 1
1, 1, 1, 1, 1, 1, 1 
1, 1, 1, 1, 1, 1, 1 
1, 1, 1, 1, 1, 1, 1 
1, 1, 1, 1, 1, 1, 1 
1, 1, 1, 1, 1, 1, 1 
1, 1, 1, 1, 1, 1, 1 

18, 18, 18, 18, 18, 18, 18
18, 18, 18, 18, 18, 18, 18
18, 18, 18, 18, 18, 18, 18
18, 18, 18, 18, 18, 18, 18
18, 18, 18, 18, 18, 18, 18
18, 18, 18, 18, 18, 18, 18
18, 18, 18, 18, 18, 18, 18

12, 12, 12, 12, 12, 12, 12
12, 12, 12, 12, 12, 12, 12
12, 12, 12, 12, 12, 12, 12
12, 12, 12, 12, 12, 12, 12
12, 12, 12, 12, 12, 12, 12
12, 12, 12, 12, 12, 12, 12
12, 12, 12, 12, 12, 12, 12

2, 2, 2, 2, 2, 2, 2
2, 2, 2, 2, 2, 2, 2
2, 2, 2, 2, 2, 2, 2
2, 2, 2, 2, 2, 2, 2
2, 2, 2, 2, 2, 2, 2
2, 2, 2, 2, 2, 2, 2
2, 2, 2, 2, 2, 2, 2

30, 30, 30, 30, 30, 30, 30
30, 30, 30, 30, 30, 30, 30
30, 30, 30, 30, 30, 30, 30
30, 30, 30, 30, 30, 30, 30
30, 30, 30, 30, 30, 30, 30
30, 30, 30, 30, 30, 30, 30
30, 30, 30, 30, 30, 30, 30
